"","date","race_id","start","finish","points","drive_id","team_id","track_type","chassis_engine_tires"
"329","08/18/19","2019_ABC_Supply_500","7","21","9","Takuma_Sato","Rahal_Letterman_Lanigan_Racing","P","D/H/F"
"330","08/18/19","2019_ABC_Supply_500","9","22","8","Felix_Rosenqvist","Chip_Ganassi","P","D/H/F"
"331","08/24/19","2019_Bommarito_Automotive_Group_500","5","1","51","Takuma_Sato","Rahal_Letterman_Lanigan_Racing","P","D/H/F"
"332","08/24/19","2019_Bommarito_Automotive_Group_500","17","2","40","Ed_Carpenter","Ed_Carpenter_Racing","P","D/C/F"
"333","08/24/19","2019_Bommarito_Automotive_Group_500","20","3","35","Tony_Kanaan","A.J._Foyt","P","D/C/F"
"334","08/24/19","2019_Bommarito_Automotive_Group_500","6","4","35","Santino_Ferrucci","Dale_Coyne","P","D/H/F"
"335","08/24/19","2019_Bommarito_Automotive_Group_500","4","5","30","Simon_Pagenaud","Roger_Penske","P","D/C/F"
"336","08/24/19","2019_Bommarito_Automotive_Group_500","18","6","29","Conor_Daly","Trevor_Carlin","P","D/C/F"
"337","08/24/19","2019_Bommarito_Automotive_Group_500","1","7","28","Josef_Newgarden","Roger_Penske","P","D/C/F"
"338","08/24/19","2019_Bommarito_Automotive_Group_500","9","8","24","Ryan_Hunter-Reay","Andretti_Autosport","P","D/H/F"
"339","08/24/19","2019_Bommarito_Automotive_Group_500","12","9","23","Colton_Herta","Harding_Steinbrenner_Racing","P","D/H/F"
"340","08/24/19","2019_Bommarito_Automotive_Group_500","22","10","21","Marco_Andretti","AHA_/_Marco_&_Curb-Agajanian","P","D/H/F"
"341","08/24/19","2019_Bommarito_Automotive_Group_500","10","11","20","Felix_Rosenqvist","Chip_Ganassi","P","D/H/F"
"342","08/24/19","2019_Bommarito_Automotive_Group_500","7","12","19","James_Hinchcliffe","Schmidt_Peterson_Motorsports","P","D/H/F"
"343","08/24/19","2019_Bommarito_Automotive_Group_500","11","13","17","Alexander_Rossi","Andretti_Autosport","P","D/H/F"
"344","08/24/19","2019_Bommarito_Automotive_Group_500","15","14","16","Zach_Veach","Andretti_Autosport","P","D/H/F"
"345","08/24/19","2019_Bommarito_Automotive_Group_500","19","15","15","Charlie_Kimball","Trevor_Carlin","P","D/C/F"
"346","08/24/19","2019_Bommarito_Automotive_Group_500","14","16","15","Marcus_Ericsson","Schmidt_Peterson_Motorsports","P","D/H/F"
"347","08/24/19","2019_Bommarito_Automotive_Group_500","21","17","13","Matheus_Leist","A.J._Foyt","P","D/C/F"
"348","08/24/19","2019_Bommarito_Automotive_Group_500","16","18","12","Graham_Rahal","Rahal_Letterman_Lanigan_Racing","P","D/H/F"
"349","08/24/19","2019_Bommarito_Automotive_Group_500","2","19","12","Sebastien_Bourdais","Dale_Coyne_w/Vasser-Sullivan","P","D/H/F"
"350","08/24/19","2019_Bommarito_Automotive_Group_500","8","20","10","Scott_Dixon","Chip_Ganassi","P","D/H/F"
"351","08/24/19","2019_Bommarito_Automotive_Group_500","13","21","9","Spencer_Pigot","Ed_Carpenter_Racing","P","D/C/F"
"352","08/24/19","2019_Bommarito_Automotive_Group_500","3","22","9","Will_Power","Roger_Penske","P","D/C/F"
"353","09/01/19","2019_Grand_Prix_of_Portland","2","1","53","Will_Power","Roger_Penske","R","D/C/F"
"354","09/01/19","2019_Grand_Prix_of_Portland","5","2","41","Felix_Rosenqvist","Chip_Ganassi","R","D/H/F"
"355","09/01/19","2019_Grand_Prix_of_Portland","7","3","35","Alexander_Rossi","Andretti_Autosport","R","D/H/F"
"356","09/01/19","2019_Grand_Prix_of_Portland","1","4","34","Colton_Herta","Harding_Steinbrenner_Racing","R","D/H/F"
"357","09/01/19","2019_Grand_Prix_of_Portland","13","5","30","Josef_Newgarden","Roger_Penske","R","D/C/F"
"358","09/01/19","2019_Grand_Prix_of_Portland","10","6","28","Spencer_Pigot","Ed_Carpenter_Racing","R","D/C/F"
"359","09/01/19","2019_Grand_Prix_of_Portland","18","7","26","Simon_Pagenaud","Roger_Penske","R","D/C/F"
"360","09/01/19","2019_Grand_Prix_of_Portland","21","8","24","Matheus_Leist","A.J._Foyt","R","D/C/F"
"361","09/01/19","2019_Grand_Prix_of_Portland","12","9","23","Sebastien_Bourdais","Dale_Coyne_w/Vasser-Sullivan","R","D/H/F"
"362","09/01/19","2019_Grand_Prix_of_Portland","22","10","20","Charlie_Kimball","Trevor_Carlin","R","D/C/F"
"363","09/01/19","2019_Grand_Prix_of_Portland","20","11","19","Max_Chilton","Trevor_Carlin","R","D/C/F"
"364","09/01/19","2019_Grand_Prix_of_Portland","19","12","18","Tony_Kanaan","A.J._Foyt","R","D/C/F"
"365","09/01/19","2019_Grand_Prix_of_Portland","16","13","17","Marco_Andretti","AHA_/_Marco_&_Curb-Agajanian","R","D/H/F"
"366","09/01/19","2019_Grand_Prix_of_Portland","23","14","16","Ed_Jones","Ed_Carpenter_Racing","R","D/C/F"
"367","09/01/19","2019_Grand_Prix_of_Portland","17","15","15","Takuma_Sato","Rahal_Letterman_Lanigan_Racing","R","D/H/F"
"368","09/01/19","2019_Grand_Prix_of_Portland","3","16","15","Scott_Dixon","Chip_Ganassi","R","D/H/F"
"369","09/01/19","2019_Grand_Prix_of_Portland","14","17","13","Santino_Ferrucci","Dale_Coyne","R","D/H/F"
"370","09/01/19","2019_Grand_Prix_of_Portland","6","18","12","Ryan_Hunter-Reay","Andretti_Autosport","R","D/H/F"
"371","09/01/19","2019_Grand_Prix_of_Portland","4","19","11","Jack_Harvey","Meyer_Shank_Racing_/_Arrow_SPM","R","D/H/F"
"372","09/01/19","2019_Grand_Prix_of_Portland","8","20","10","James_Hinchcliffe","Schmidt_Peterson_Motorsports","R","D/H/F"
"373","09/01/19","2019_Grand_Prix_of_Portland","9","21","9","Conor_Daly","Schmidt_Peterson_Motorsports","R","D/H/F"
"374","09/01/19","2019_Grand_Prix_of_Portland","11","22","8","Zach_Veach","Andretti_Autosport","R","D/H/F"
"375","09/01/19","2019_Grand_Prix_of_Portland","15","23","7","Graham_Rahal","Rahal_Letterman_Lanigan_Racing","R","D/H/F"
"376","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","1","1","104","Colton_Herta","Harding_Steinbrenner_Racing","R","D/H/F"
"377","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","7","2","81","Will_Power","Roger_Penske","R","D/C/F"
"378","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","2","3","70","Scott_Dixon","Chip_Ganassi","R","D/H/F"
"379","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","6","4","65","Simon_Pagenaud","Roger_Penske","R","D/C/F"
"380","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","14","5","60","Felix_Rosenqvist","Chip_Ganassi","R","D/H/F"
"381","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","3","6","56","Alexander_Rossi","Andretti_Autosport","R","D/H/F"
"382","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","19","7","52","Sebastien_Bourdais","Dale_Coyne_w/Vasser-Sullivan","R","D/H/F"
"383","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","4","8","48","Josef_Newgarden","Roger_Penske","R","D/C/F"
"384","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","5","9","44","James_Hinchcliffe","Schmidt_Peterson_Motorsports","R","D/H/F"
"385","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","9","10","40","Ryan_Hunter-Reay","Andretti_Autosport","R","D/H/F"
"386","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","11","11","38","Marcus_Ericsson","Schmidt_Peterson_Motorsports","R","D/H/F"
"387","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","8","12","36","Graham_Rahal","Rahal_Letterman_Lanigan_Racing","R","D/H/F"
"388","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","10","13","34","Max_Chilton","Trevor_Carlin","R","D/C/F"
"389","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","22","14","32","Marco_Andretti","AHA_/_Marco_&_Curb-Agajanian","R","D/H/F"
"390","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","20","15","30","Charlie_Kimball","Trevor_Carlin","R","D/C/F"
"391","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","21","16","28","Tony_Kanaan","A.J._Foyt","R","D/C/F"
"392","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","23","17","26","Matheus_Leist","A.J._Foyt","R","D/C/F"
"393","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","17","18","24","Zach_Veach","Andretti_Autosport","R","D/H/F"
"394","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","24","19","22","Jack_Harvey","Meyer_Shank_Racing_/_Arrow_SPM","R","D/H/F"
"395","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","15","20","20","Spencer_Pigot","Ed_Carpenter_Racing","R","D/C/F"
"396","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","16","21","18","Takuma_Sato","Rahal_Letterman_Lanigan_Racing","R","D/H/F"
"397","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","13","22","16","Conor_Daly","Andretti_Autosport","R","D/H/F"
"398","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","18","23","14","Ed_Jones","Ed_Carpenter_Racing","R","D/C/F"
"399","09/22/19","2019_Firestone_Grand_Prix_of_Monterey","12","24","12","Santino_Ferrucci","Dale_Coyne","R","D/H/F"
